"SPECIES","LATITUDE","LONGITUDE","DEPTH","SEDIMENT","TIDAL"
"Z_CAPIRCOR",-23.82015,151.19577,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.82039,151.19272,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81993,151.191903,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.822361,151.194759,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81846,151.19573,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.82167,151.20541,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.82276,151.19524,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.82085,151.19184,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.82326,151.19535,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.82461,151.19445,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.82083,151.19045,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.82093,151.19066,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.82115,151.19164,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.07682,151.44071,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.07509,151.48457,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.0815,151.44379,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05838,151.43528,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05111,151.44407,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72595,151.14932,0,"Sand","intertidal"
"Z_CAPIRCOR",-23.70834,151.13586,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70863,151.13599,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70896,151.13616,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7104,151.134867,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71104,151.13512,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71018,151.13524,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71119,151.13497,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72143,151.14554,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.73162,151.15222,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.73001,151.15176,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.73482,151.15463,1.004770041,"Mud","subtidal"
"Z_CAPIRCOR",-23.73256,151.15366,1.608170033,"Mud","subtidal"
"Z_CAPIRCOR",-23.72554,151.14952,1.764549971,"Mud","subtidal"
"Z_CAPIRCOR",-23.72395,151.14812,1.310439944,"Mud","subtidal"
"Z_CAPIRCOR",-23.7092,151.136267,0.301631987,"Mud","subtidal"
"Z_CAPIRCOR",-23.71057,151.13532,0.930144012,"Mud","subtidal"
"Z_CAPIRCOR",-23.71074,151.13565,3.902839899,"Mud","subtidal"
"Z_CAPIRCOR",-23.71084,151.13574,3.902839899,"Mud","subtidal"
"Z_CAPIRCOR",-23.71168,151.13624,1.732980013,"Mud","subtidal"
"Z_CAPIRCOR",-23.71158,151.13619,1.732980013,"Mud","subtidal"
"Z_CAPIRCOR",-23.70775,151.13555,1.440889955,"Mud","subtidal"
"Z_CAPIRCOR",-24.04118,151.46496,0.883647978,"Mud","subtidal"
"Z_CAPIRCOR",-24.05397,151.44295,0.293785989,"Mud","subtidal"
"Z_CAPIRCOR",-24.05147,151.46229,0.379081994,"Mud","subtidal"
"Z_CAPIRCOR",-24.04901,151.46202,0.383709997,"Mud","subtidal"
"Z_CAPIRCOR",-24.04822,151.46123,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05002,151.46121,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.06015,151.44232,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.06196,151.4368,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05765,151.4673,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05707,151.47956,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.0654,151.43816,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05983,151.4753,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.06568,151.44277,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.06509,151.44548,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.06691,151.44593,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.0677,151.44288,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.0635,151.47446,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.0638,151.47114,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.06313,151.47802,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.06038,151.47207,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.06598,151.48521,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.07201,151.43929,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.06997,151.46999,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.07193,151.4862,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05685,151.44223,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.82129,151.18647,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.80099,151.28006,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.8169,151.21842,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81677,151.21957,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.8167,151.21959,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81668,151.22122,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81763,151.2166,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81698,151.2182,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81652,151.22219,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81667,151.21993,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.817,151.21794,0,"Sand","intertidal"
"Z_CAPIRCOR",-23.8172,151.21716,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81664,151.22181,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81686,151.21823,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81669,151.22197,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81658,151.22001,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81665,151.22065,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81655,151.22011,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.8165,151.22094,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81661,151.22142,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81707,151.2178,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81666,151.22104,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81674,151.22022,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81658,151.22133,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81666,151.22049,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81698,151.21822,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81689,151.21908,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81689,151.22201,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81695,151.21774,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81658,151.22108,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.8169,151.21861,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81663,151.21991,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81685,151.22226,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81699,151.22159,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81698,151.2189,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.817222,151.217212,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81696,151.21812,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81681,151.21926,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81757,151.21675,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81755,151.2169,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81698,151.2215,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.101217,151.563517,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.09293,151.66277,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.09253,151.6619,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.07749,151.67404,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.75271,151.15434,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7187,151.13666,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71883,151.13674,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71896,151.13663,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71908,151.13658,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.718917,151.136573,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7181,151.13695,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71878,151.13664,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72026,151.13588,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72131,151.14514,0,"Sand","intertidal"
"Z_CAPIRCOR",-23.72131,151.14523,0,"Sand","intertidal"
"Z_CAPIRCOR",-23.72185,151.14571,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.722,151.14588,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72193,151.14579,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72194,151.14588,0,"Sand","intertidal"
"Z_CAPIRCOR",-23.72204,151.14606,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72229,151.14605,0,"Sand","intertidal"
"Z_CAPIRCOR",-23.72258,151.14673,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72308,151.14712,0,"Sand","intertidal"
"Z_CAPIRCOR",-23.72404,151.14771,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72804,151.15084,0,"Sand","intertidal"
"Z_CAPIRCOR",-23.72829,151.15125,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.73001,151.15145,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72166,151.14571,1.01196003,"Mud","subtidal"
"Z_CAPIRCOR",-23.728173,151.151095,1.220059991,"Mud","subtidal"
"Z_CAPIRCOR",-23.72344,151.14718,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.80531,151.17138,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.80529,151.17129,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.80632,151.17122,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.80319,151.16985,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.806252,151.17124,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.80356,151.17001,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81077,151.17172,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.8104,151.1716,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.81054,151.17135,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.80158,151.16917,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.80041,151.16833,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.80289,151.16965,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79823,151.16679,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.08052,151.44361,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.07847,151.48564,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.07615,151.44276,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.07581,151.44669,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.07456,151.4448,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.07166,151.43831,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.06988,151.43778,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70949,151.2392,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71058,151.23783,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70492,151.15052,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71605,151.15839,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.68464,151.13813,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.73812,151.18847,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.74979,151.17586,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.75806,151.18259,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.77436,151.2602,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.77433,151.26013,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.77935,151.2473,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7795,151.24814,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71781,151.23301,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71946,151.23075,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71998,151.23025,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7204,151.2296,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72085,151.22875,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7214,151.22743,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72801,151.21099,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.73338,151.19903,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.73787,151.18983,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7289,151.2091,1.445639968,"Mud","subtidal"
"Z_CAPIRCOR",-23.71001,151.23839,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71045,151.23808,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71009,151.2386,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71406,151.22212,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71718,151.23335,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71779,151.23317,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71837,151.23242,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71945,151.23096,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71967,151.23061,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72136,151.22073,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71994,151.23018,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72164,151.22701,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.723852,151.219163,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72414,151.21854,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72423,151.21849,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72421,151.21862,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.724542,151.217693,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72451,151.21813,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72533,151.21596,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72713,151.21285,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72768,151.21147,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72862,151.20992,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72915,151.2083,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.72992,151.20685,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.73121,151.20301,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.73114,151.20318,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7289,151.20908,1.445639968,"Mud","subtidal"
"Z_CAPIRCOR",-23.72675,151.21332,1.020349979,"Mud","subtidal"
"Z_CAPIRCOR",-23.72311,151.21981,0.944985986,"Mud","subtidal"
"Z_CAPIRCOR",-23.73097,151.2037,1.719920039,"Mud","subtidal"
"Z_CAPIRCOR",-23.72375,151.21921,1.059170008,"Mud","subtidal"
"Z_CAPIRCOR",-23.73631,151.19582,2.270519972,"Mud","subtidal"
"Z_CAPIRCOR",-23.72349,151.22265,2.859469891,"Mud","subtidal"
"Z_CAPIRCOR",-23.72118,151.22823,0.577295005,"Mud","subtidal"
"Z_CAPIRCOR",-23.78432,151.27192,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.73125,151.20281,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71957,151.2306,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71819,151.23243,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.73061,151.20441,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71921,151.2213,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71123,151.23626,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.715485,151.221857,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.728152,151.210553,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.78255,151.27025,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.786853,151.274743,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79191,151.22588,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.78805,151.27605,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.78799,151.27605,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.77462,151.25979,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79049,151.24109,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79191,151.24493,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79161,151.24019,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.792602,151.282149,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79313,151.282449,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79105,151.24013,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.78827,151.24352,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7905,151.24083,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79098,151.23859,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79081,151.23861,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79065,151.24101,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79117,151.24036,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79035,151.24473,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79085,151.24487,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79043,151.2448,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79061,151.24472,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79202,151.24504,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7916,151.24045,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79162,151.24018,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79186,151.24028,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79148,151.24051,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79097,151.24018,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79097,151.24013,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.791142,151.240223,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79303,151.22548,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.7931,151.22519,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.79299,151.22552,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.793013,151.225468,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.783383,151.18685,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.78316,151.1868,0.807590008,"Mud","subtidal"
"Z_CAPIRCOR",-24.05355,151.66315,0,"Sand","intertidal"
"Z_CAPIRCOR",-23.71059,151.24176,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71111,151.24191,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71067,151.24283,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.711,151.24332,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.71143,151.24159,0,"Mud","intertidal"
"Z_CAPIRCOR",-23.70901,151.24498,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05595,151.72462,0.167035997,"Sand","subtidal"
"Z_CAPIRCOR",-24.05262,151.72088,0.140267,"Mud","subtidal"
"Z_CAPIRCOR",-24.041907,151.729725,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.04883,151.72067,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05783,151.72791,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.06167,151.72578,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.06395,151.72264,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.03056,151.74396,0.762211025,"Sand","subtidal"
"Z_CAPIRCOR",-24.041477,151.724925,0.221309006,"Sand","subtidal"
"Z_CAPIRCOR",-24.03396,151.73157,0.155033007,"Sand","subtidal"
"Z_CAPIRCOR",-24.05941,151.72471,0.129814997,"Mud","subtidal"
"Z_CAPIRCOR",-24.04445,151.71879,0.259312004,"Mud","subtidal"
"Z_CAPIRCOR",-24.0458,151.72117,0.519990027,"Mud","subtidal"
"Z_CAPIRCOR",-24.04234,151.72155,0.226774007,"Mud","subtidal"
"Z_CAPIRCOR",-24.03553,151.72308,0.146523997,"Mud","subtidal"
"Z_CAPIRCOR",-24.03508,151.72904,0.313704014,"Sand","subtidal"
"Z_CAPIRCOR",-24.0301,151.72766,0.270013988,"Sand","subtidal"
"Z_CAPIRCOR",-24.03437,151.7363,0.235256001,"Sand","subtidal"
"Z_CAPIRCOR",-23.96863,151.58007,5.812650204,"Sand","subtidal"
"Z_CAPIRCOR",-23.96624,151.55928,6.250659943,"Sand","subtidal"
"Z_CAPIRCOR",-23.8414,151.58413,26.14419937,"Sand","subtidal"
"Z_CAPIRCOR",-24.02047,151.74096,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.02682,151.72863,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.0255,151.7438,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.03356,151.73261,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.03219,151.7322,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.03393,151.73053,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.03406,151.7372,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.03381,151.73822,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.03375,151.7438,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.03949,151.71595,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.03645,151.74039,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.04208,151.73361,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.04404,151.72925,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.04325,151.72668,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.04178,151.72676,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.04709,151.71914,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.04318,151.71415,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.04238,151.7113,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.04984,151.71542,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05405,151.71675,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05317,151.71318,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.04611,151.7122,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05682,151.71104,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05577,151.71725,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.05774,151.72166,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.06332,151.71955,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.05761,151.7194,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.06007,151.72274,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.09114,151.55078,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.17879,151.87253,0.827912986,"Mud","subtidal"
"Z_CAPIRCOR",-24.17916,151.87336,0.820587993,"Sand","subtidal"
"Z_CAPIRCOR",-24.17499,151.88216,0.92027998,"Mud","subtidal"
"Z_CAPIRCOR",-24.17364,151.88246,0.787195981,"Mud","subtidal"
"Z_CAPIRCOR",-24.04317,151.75687,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.12812,151.77651,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.12874,151.7789,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.12849,151.77781,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.17425,151.83578,0,"Sand","intertidal"
"Z_CAPIRCOR",-24.17436,151.88238,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.17996,151.87269,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.17928,151.87255,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.18573,151.86415,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.19537,151.86603,0.636591971,"Mud","subtidal"
"Z_CAPIRCOR",-24.19218,151.86674,0.820764005,"Mud","subtidal"
"Z_CAPIRCOR",-24.19244,151.86919,0.065610498,"Mud","subtidal"
"Z_CAPIRCOR",-24.18863,151.86368,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.18977,151.86407,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.18668,151.86391,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.19226,151.8687,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.1933,151.86533,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.19376,151.86694,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.19419,151.86614,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.19631,151.86168,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.19687,151.86191,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.19362,151.86391,0,"Mud","intertidal"
"Z_CAPIRCOR",-24.07297,151.56381,0,"Mud","subtidal"
"Z_CAPIRCOR",-24.076583,151.537133,0.43897599,"Mud","subtidal"
"Z_CAPIRCOR",-24.075283,151.537783,0.817749023,"Mud","subtidal"
"Z_CAPIRCOR",-24.074183,151.5379,0.702383995,"Mud","subtidal"
"Z_CAPIRCOR",-24.063033,151.548333,0.558311999,"Mud","subtidal"
"Z_CAPIRCOR",-24.09645,151.556183,0.233575001,"Mud","subtidal"
"Z_CAPIRCOR",-24.083917,151.561967,0.538394988,"Mud","subtidal"
"Z_CAPIRCOR",-24.080967,151.561683,0.599029005,"Mud","subtidal"
"Z_CAPIRCOR",-24.0363,151.568667,1.043249965,"Sand","subtidal"
"Z_CAPIRCOR",-24.036267,151.5694,0.982953012,"Sand","subtidal"
"Z_CAPIRCOR",-24.00975,151.615733,0.402586013,"Mud","subtidal"
"Z_CAPIRCOR",-24.010817,151.616017,0.760806978,"Mud","subtidal"
"Z_CAPIRCOR",-24.011083,151.6186,0.309500009,"Mud","subtidal"
"Z_CAPIRCOR",-24.012317,151.6195,0.538680017,"Mud","subtidal"
"Z_CAPIRCOR",-24.011917,151.620833,0,"Mud","subtidal"
"Z_CAPIRCOR",-24.013083,151.621283,0.350066006,"Mud","subtidal"
"Z_CAPIRCOR",-24.0138,151.621667,0.328485012,"Mud","subtidal"
"Z_CAPIRCOR",-24.014633,151.622567,0.483761996,"Mud","subtidal"
"Z_CAPIRCOR",-24.015167,151.623683,0.60355401,"Mud","subtidal"
"Z_CAPIRCOR",-24.0145,151.624467,0.254078001,"Mud","subtidal"
"Z_CAPIRCOR",-24.014733,151.631267,0.280716002,"Mud","subtidal"
"Z_CAPIRCOR",-24.03445,151.638467,0.330464989,"Mud","subtidal"
"Z_CAPIRCOR",-24.07441,151.55914,0.971664011,"Mud","subtidal"
"Z_CAPIRCOR",-24.01424,151.62275,0.388516009,"Mud","subtidal"
"Z_CAPIRCOR",-24.00886,151.6147,0,"Sand","subtidal"
"Z_CAPIRCOR",-24.01181,151.61938,0.634643018,"Sand","subtidal"
"Z_CAPIRCOR",-24.06261,151.54812,0.620562971,"Mud","subtidal"
"Z_CAPIRCOR",-24.07377,151.53831,0.769056022,"Mud","subtidal"
"Z_CAPIRCOR",-24.01038,151.61739,0.508933008,"Mud","subtidal"
